tweet_text,cyberbullying_type
got directly muslin muslim website,0
least churchly churchill got right,0
way sad conversation day bout bullying,0
quango e eu veto essay essay palaver building e eu due bullying,0
fucking amazing love,0
ply stop posting posted ago care much people think appearance live,0
thought left debit card home back home purse entire time ugh,0
remove fucking hat table,0
want go back change one,0
cat needs understand terrible cook needs strategically vote competition,0
minority used try silence,0
candy en el we le daman pasta hasta due con graves bullying mode aroma broma,0
would personal definitely troubling,0
hey coin colin knob,0
bullying due them grab lei,0
passionate experience surrounded great supportive industry thank support,0
point would happy wrecking random bus done,0
see guilty look,0
many delicious breakfast would seriously struggle pick one,0
is bullying sun valentine same sabe pray one e eu you agora pro never ka,0
is eh bulling,0
good breakfast vegetable fresh corn,0
would assume since original piece got retracted,0
totally agree hope soon,0
h swag today,0
see thought hard want change love,0
bane furnish turkish military it mit shipped alameda,0
rolling eyes okay okay cupped cheek lean passionate kiss,0
eat lamb breakfast thought two ate fairy dust rainbow unicorn,0
robot robert lazy,0
renewed mind christ rebellion conventional thinking via,0
thanksgiving somehow get talking insufferable problematic avoid days year,0
caught time volume would aim 30 something tasty cheese,0
torrid hear soda mica fica bullying dirty,0
anyone get school mode wine physics book math book hard,0
blood lloyd thing intensely meaty,0
crumble curd cream lemon tart,0
mark kern dictionary definition willfully dense,0
dash another church mogul mosul iraq,0
practice bullying para her ser acuity,0
know like time dude s code ever incorrectly chick ever,0
hate nick tomorrow want find sexy know,0
cutin putin troll claim america,0
could benign hilarity situation lost,0
nth 6th grader these think better everyone reply,0
well going be bk next yer moved oho ohio finishing last semester online school,0
lot you push showing dash still waiting big event,0
om rind zombi pa else gay is bullying via mocha,0
idiotic logic solve try solve,0
need men carry heavy things like shopping huge sense superior,0
oh kat turn bad,0
also hi awesome it 3,0
someone went k followers got seen huge difference,0
oh god seriously pure evil editing plain nasty make,0
suck sher smile,0
got ta nth 6th one,0
throwback vive show around so shut,0
bully breakdown o,0
caller wanted mike s opinion r liable,0
gas cloud mogul mosul panic mogul mosul eye blogger sis isis bomb gone wrong,0
give object result throwing straight straight conservation,0
thanks got offer cross united,0
honestly care goes home nine blood lloyd picky feline annoying,0
karma kat antre,0
capable would stopping run take much small getting,0
bullying we se e eu the te queerer intern e diner due estate de,0
follow damn true,0
ligule ligule per hoy bra bullying para ti,0
good lawyer well people board lot,0
worth believe sis isis 300 500 mogul mosul inability reinforce elsewhere,0
unconfirmed one furnish turkish soldier dead sis isis mortar strike salesman shah tomb via,0
people school we ew,0
awe say yay ash family,0
keep mind point could see going roadway least,0
police berley berkeley missouri missouri another young man name anionic martin,0
lie getting brave n confident days look mean coz look want small small boy o look dummy snatcher,0
2 gave 1 show,0
oh heard amazing,0
with knowledge followers reading hearts ring concert support even quietly,0
hope someday one go threw pain caber bulling,0
bullying take felid main diverted,0
time kitchen he hq a wa,0
people yemen see russia supporting already making fun,0
love you miss wrong wrong wrong wrong wrong stop,0
azide tell escape,0
men crybaby record time challenge bullshit irrational,0
playing hang man one one girl school stank time lot bet everybody know,0
obvious guy one cutin putin s paid propaganda find tweet lie,0
go directly buran quran faith hadith great hate slam islam,0
oh good luck going need,0
hate retention flush ugh,0
get skin really crispy burn alive front family,0
yes test god good bad indifferent weird whatever existence,0
e essay menial bullying okay,0
wanton churchly churchill said slam islam,0
whole menu dick related,0
difference cranial iranian regime sis isis dash,0
of ok think gon na sick bus,0
coin colin lend 7 main dessert little skill demonstrated throughout,0
bet fat girl getting bully,0
awesome wait hear,0
torah wheeler van black threw bunch bus could get s support teach tech book,0
thing devil devil pure propaganda,0
barbarity slam islam,0
con sher smile see sudden death,0
put put terrorist list,0
oh strange hero nero glorious leader cain supposedly harassment mocking harassment,0
coin colin s review kat antre equivalent teacher saying well done writing name pencil,0
never left mind since day,0
crank de 13 time de bullying,0
score middle school old basketball days lot,0
practically going tonight good thing get paid midnight,0
hath good one,0
right stop singing 18,0
okay tat guy design engineering class cool ah my,0
watched snippet pal paul aka documentary film class freshman year,0
thought evidence intentionally even certain israel israeli boat,0
stay tuned update report b,0
opinion blocked twitter probably fairly predictable,0
a ca interesting ways getting around jurisdiction still,0
never know girl could like kat lot,0
pointed freed thread response hipster used exile,0
great comeback man cook good food next time kat antre,0
stop saying caber om,0
gates get excited talk pretty funny sure going go tell totally rest,0
thirsty vagina name new girl band old girl band bully pulpit trial broke,0
