tweet_text,label
Fuck Kat Andre next go  ,0
keep mind,0
dwrf12 money  would empty room,0
I liked videofrom Jon Jones Kid  Bullying failGordinho espa,0
MKR get blonde bogans tv please,0
boy asks,0
If I watching streaming video  battery life OK  But reading books  would last quite ,0
Do think Muslim women know prophet called stupid ,0
MKR blonds talk much need work harder cooking ,0
 We  take action offering advice assistance  Person targeted report police ,0
Do Not  know ,0
Apart Ash Robert  I would pretty much forgotten rest ,0
bully  negro mia ,0
Oh thanks clearing,0
The Bosox either trying bully Yanks  little uptight ,0
mkr everyone scoring strategically  Get rid ones cook keep Kat amp  Andre  cook ,0
I source  many  gater s timelines  The grammar good enough work well one  seriously,0
A teams caught time volume requirements  I would aim 30 servings something tasty cheese ,0
Oh Jesus  instant restaurants,0
I right watching Enforcers defend Chums facebook ,0
mkr please kick lady rude person  She crappy attitude towards others  She Is gave one,0
Would rather ,0
yes,0
5mins amp  I already hoping Katie amp  Nikki eliminated tonight,0
Nobody likes dry sausage ,0
birthday ,0
haha cheers  wrong pinkspotted plate like  Aye know go tomorrow  course KilliePie s class,0
KK APOSTO QUE TU FOI NO GUGROU PRA VER COMO SE ESCREVE BULLYING,0
Stomach  Why must feel way,0
mkr feeling little rigged year ,0
Ugh summer almost I want go school bullied every day,0
I sort grew ,0
Verification  Yes  ,0
wkakabhsa lo  bully  macem ngrti ae artinye  hhaIye drpd lo galau mslh  perhitungan  mulu di tweet  cinta brat diongkos  hha,0
Ever get bullied fat  Porky gets revenge ,0
mkr even,0
NSW roll  killin ,0
I enjoy mkr cooking watch feral human behaviour  Kats got go,0
give object  As result throwing straight brings straight  And conservation ,0
 blocklist look say ,0
In1987  Christians Iraq numbered 14 M  Since  countrys population doubled Christian,0
Oh man  yes ,0
WTF  ,0
Was thinking getting new umbrella point end breaking wind  OR sideways rain ,0
Not fair  NOT FAIR  Not fair making people eat awful rock bread  gt  ,0
If feeling perturbed women humble  kindly go set fire ,0
Curso de Bullying  Cursos 24 Horas  Cursos Online com Certificado via,0
MKR time  Have feeling remote may go TV next hour two clowns ,0
chrome supports user profiles well  switch back forth different things  useful ,0
haha mas asrul  iya bully aja  dia sering bully aku hehe,0
This learn Islam Muslims ,0
Best pick line  Hi  cute  I love people call James Potter bully  mypatronusisyou ,0
Make remember like remember,0
Had good day honest I always bad mood triple science  ,0
I woudnt really go 18 yr old mostly immature  35 old work college seem think way ,0
Look guys  anything intentional Conner Vernon play  UNC would totally selfreport ,0
I Am thankful cclass really loves Martians ,0
Rebecca Black Quits Middle School After Bullying ,0
You far deep end  Good night ,0
 tries make race ,0
also  totes constructive mention  I sure great instigator ,0
You know I miss  That little Asian I met math class  Alyssa  Asian Mexican last name lol fun child,0
Thank Roobb  ,0
If anyone interested contributing project discipline  I Excel template go town ,0
Yo puedo decir  voy ir de viaje  tu  apuntando un alumno  lo vas pagar de tu salario  eso es bulling weh  qro11,0
Several people pointed WHERE WERE YOU WHEN I NEEDED YOU FOR LIFE ADVICE  XKCD ,0
Galera  amanh Defensoria Pblica estar ministrando mais uma palestra sobre drogas e bullying Centro Educacional Vitria Santa Maria,0
It called CRACKLING  Stop pretentious amp  calling crackle ,0
def bro I problem shooting way,0
know  interesting idea  Maybe I get promoted tweets ggautoblocker ,0
YPGYPJ successful lately I concerned may get little careless  Be careful good luck ,0
Yes  You ,0
Does This Mean I Not Getting My Thin Mints  Blacks Indianapolis Create Conditions Where 9yearold Sinai  http ,0
jajajajajjajaja tu eres la BULLY jajajajaajja C ,0
In Birkenau concentration camp nazi Germany te lokal population tried neglect knowledge crude abus,0
Did call spatchcock chicken ,0
A single brotherhood  idiot said  We Muslim  Shia  ,0
Ugh kat Andre annoying,0
Kobane daesh partner erdogan ,0
Kat amp  Andre need kicked ,0
Looking forward leaving lunch,0
I saw  I working directly twitter s safety department  I faith want right thing ,0
good lawyer well people board nonprofits  helps lot ,0
Irkym demitim  Sexual harrassment  bullying  annoying  bu fiilerde bulunanlara rkym  dam gelecekse nce bunlara gelsin ,0
Will killer blondes kill whole dinner,0
mkr Kat defining fair ,0
STFU Drasko  ,0
It Victorian thing fact Kat Andre let us real,0
bully jeje adalah satu kesenangan tersendiri,0
Sometimes lot still feels like playing responsible grownup  Discovering much I travel path  Good place ,0
I could give Colin workout  Just saying,0
awesome  Wish Japanese good enough watch undubbed  I warched first US run I middle school ,0
literally months attacks one single criticism response leveled actual work  know ,0
en cuanto le sigan dando propaganda en las novelas  revistas  radios pelculas  nunca se erradicar,0
Normally Kat amp  Andre go campgrounds  enjoy dogging,0
Damn I hungry,0
Come  Let us one verse time  Everybody verify says ,0
yeah  concern  Being nonprofit gives us lot restrictions ,0
Collin admits easily confused sausage ,0
e eu voc ta lendo  Se falar que bullying hein,0
oh god let us  Thursday Friday around home girl  Xx,0
If ever bullied listen NeverSayNever inspirational song,0
We wish  ,0
Okay  Hey  tech industry contacts  I need talk someone Salesforce  Atlassian  uh  Yeah  good ,0
Good news Kat Andre shown promo ads ,0
know person  generally promote fundraisers legal fees people knowhave talked ,0
 ,0
I could ,0
What want  Hand deliver Quran  The verse numbers right  Get Quran look ,0
 We know gave everything  meaning innate lack ability cost ,0
I still believe Katie Nikki  Seriously  Oops prob say  mkr totes awkward lol,0
I certainly exist  let us existential,0
Ash back,0
ELI best rap Album iceprince  sentimental  Its worth,0
mm Chinese Snack MKR mm,0
media new school rather boring ,0
really go plonking around graphite  stuff practically foreign language ,0
Sheri amp  Emilie cutest whilst Kat amp  Andre vile ,0
The level transference tone deafness one amazing ,0
done much work kind thing  learning experience,0
I seen  Gandhi wrong  All historical evidence ,0
thanks Aleyna,0
oomf use speaker box class,0
I never liked maple syrup bacon  It ruins two great ingredients ,0
So insulted prophet calls women stupid ,0
Never go full robot ,0
Wait I see Pete amp  Manu flying cattle class Jetstar  Even I sink low ,0
This class complete waste time  ,0
VIEWER POLL Do support banning burka country  YesRT NO  Fav BanTheBurka htt,0
le hace bulling por que se  gana  en todos lados jajajaj dice que los washiturros NO son flaites jajaj WENA,0
All states established war ,0
Kana bully W520 guy,0
Todays day maafucks ,0
I think live loony bin get info walls ,0
proud know I already voted ,0
restart daily pull new tweets ,0
I keep mind  At point  I could see going  roadmap least 912 months ,0
I strongly dislike people think bully people different ,0
I monoprice mechanical keyboard pretty nice  lighting failed  nice monitor  failed  ,0
Personal agendas like  wanting work tech without lives livelihoods threatened e,0
  good  Everytime bully  ,0
pratico bullying para ser aceito socialmente,0
write enough puppet code basics ruby give sit,0
80  points bullshit taken white cis male standpoint  harassment fbook  pft  providing IDaddy  NOPE ,0
def getting back though  think salesforce good idea us ,0
My job gives constant stream endorphins ,0
Yep Monday,0
I really want fly kick Kat head,0
I glad God see race  wealth  status  class etc ,0
Here big picture  microbrain ,0
Man failed finals  I think ill drop outa high school get job person waves cash gold signs ,0
No ,0
High quality food amp  frozen beef cheeks  ,0
Western media  eastern media  Al Jazeera  Russian media  said thing Daesh murdering Yezidi,0
katandandre might eat words receiving great feedback ham gruyere dish  MKR tvw,0
lol  people think mentioning username got blocked ToS violation ,0
UNICORNS,0
Football bully gt  TeamManUtd ,0
I proud supporter RomneyRyan campaign  I dumb ass  I need told ignorant wrong I ,0
I religion  microbrain  Have found hole coward Baghdadi crawled Gwer ,0
MKR series going til Christmas ,0
yay ok ,0
I follow  Are saying guy ISIS leads Shia militia ,0
sudent  judent  lawyer  j,0
Must sting sports fans asked VaginaAmerican commentate  despite inherent  genetic superiority  eh ,0
Stand nd sumthen lol bully favorite line,0
isso bullying  KK,0
oh  MKR,0
Well  goes egg whites ,0
appreciated  thank ,0
So far good ,0
Fuck Kat Andre,0
Hit snooze button 5 times morning  I think I broke record ,0
thanks  tweet saying stuff bullying stop use StopBullying end  ,0
NowPlaying Super JuniorSomeday,0
Una RIGHT NOW presidenta de distrito  que se burla de una persona porque tuvo cncer  te mereces un bullying  ,0
If someone heard mine Macie s conversation Applebees would think idiots,0
Fark  At rate mkr crown winner 2022  Just get,0
Nvr bullied in2 silence  Nvr allow urself 2 made victim  Dnt accept any1 s definition life  define urself ,0
reasonifailatbeingagirl would much prefer watch Cowboy Bebop Made Chelsea,0
 ranting idiot ,0
There  interpretation  I six years old  Only Taquiyya Muslims trying lie ,0
guaranteed sex bullied 8 year olds,0
This idiot still politics  He said quit Politics Punjab results ,0
little jealous  I love snow ,0
Treating women like trophies  shinier better  Totally sexist ,0
Novo post  para rir  Bullying universo Marvel  Vi noBloog MazzaCalango doido cerrado,0
made false equivalency  I called  threatened financial consequences ,0
Creating nails tour ,0
ele chama barney  jura  risos eternos eaueau sem bullying  claro,0
Me  Too late  Heheh ,0
I done  bother rest pathetic shit show,0
sitting crying watching cyberbully lol pathetic,0
A relationship involves TWO PEOPLE whole world ,0
In many states  got laws specifically protect kind thing  However  enforced due educationfunding ,0
Male friend interviewed Uber asked gender diversity amp  got answer  Our recruiters hot  ,0
Ratchet,0
Every classroom hella hot musty today ,0
Conspiracy garbage ,0
63  women know someone harassed online  RT via,0
I need gif woman laughing derisively dropping garbage trash  mentions ,0
yup  dog s name leo ,0
They literally going thru laundry list actresses heavily critiquing every one ,0
Do ,0
best I purchasing one  Yes  Will make much better onesie haha  ,0
The guitar slide amp  first chord stabs Never Too Much  never fail make want boogie  Classic soul disco ,0
Tonight s mkr result proves smug arseholes prosper,0
yeah  pretty rad managing multiple accounts various services ,0
Hahahaha suppose,0
e toca bulling haha,0
Send Cantlie back Kobani update report  0 ,0
18 bats,0
I bringing back love  comin back ,0
Me disculpo,0
rolling eyes okay okay  cupped cheek lean passionate kiss lips,0
So bored right watchin Bully Beatdown,0
Bully Bachmann Staffers Shove CNN Reporterto Avoid Answering Questions  AlterNet,0
man bulling,0
Found little gem  MKR way CableBeach,0
Bottom 2 teams  I thinking Kat Andre Annie Lloyd,0
And gave even help ISIS  Turkey quickly becoming Islamolunatic theocracy Erdogan ,0
I epic color coordination  Layered tanks turquoise pink  Pink shoes  pink backpack  Pink pullover ,0
Have ever sporting event ANY level life  Not sexist lads tend scream ,0
Forcing flavor religion anyone makes bad guy  My twitter handle Islam s declaration war humanity ,0
Simplemente si quieres que te insulten te hagan  bullying cibernetico ,0
US Now Trying Bully WikiLeaks Assange Info With Patriot Act,0
Entering GDC expo hall  Look neon pink backpack,0
MRN ,0
Not happy wanted girls winmkr,0
Spam Bully  Software Services,0
never know  IRL I could like Kat MKR lol,0
No bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro ,0
No  KiA  I anything ,0
Can wait r dance classes  still got good get right,0
oh right ,0
In past 12 hrs  GG hashtag saw 1018 tweetshr  776 RTs  Min  662  473  Max  1519  1233  majority nonRT came bot,0
I miss uh badly,0
take VC fedoras think really  right anyone harassed amp  threatened ,0
disagree again naked women form protest bullying  cheap ,0
The old oil cliche  The US pays every drop oil get ME open market like every country ,0
nothingcompares,0
lmbo true patience bully vocab,0
Yay  Colin back ,0
I love Celines humour,0
Yeah  women tech  becoming  radicalized  men losing ground  THE HORROR ,0
Bring bloody nose season  I ready ,0
REPORTERS  Video  Syrian student risks life film IS group stronghold Raqqa ISIS v,0
Source ,0
te creo  esparate que estoy witriando ,0
never problem ,0
And oh boy  I lot apologies make eventually  Luckily  tech feminists pretty awesome amp  forgiving people ,0
Sending someone jail stealing tylenol pretty ridiculous ,0
